date,id,name,y_items,y_actual_cost,total_list_size,Items_per_patient
01/04/2017,P84611,"DR CHIU, KOH AND GAN",225,953.45,6041,37.24548916
01/05/2017,P84611,"DR CHIU, KOH AND GAN",206,997.92,6043,34.08902863
01/06/2017,P84611,"DR CHIU, KOH AND GAN",210,1260.41,6075,34.56790123
01/07/2017,P84611,"DR CHIU, KOH AND GAN",203,1003.9,6065,33.47073372
01/08/2017,P84611,"DR CHIU, KOH AND GAN",182,724.94,6075,29.95884774
01/09/2017,P84611,"DR CHIU, KOH AND GAN",209,760.97,6068,34.44297956
01/10/2017,P84611,"DR CHIU, KOH AND GAN",279,1080.56,6106,45.69276122
01/11/2017,P84611,"DR CHIU, KOH AND GAN",248,758.8,6198,40.01290739
01/12/2017,P84611,"DR CHIU, KOH AND GAN",304,772.54,6216,48.90604891
01/01/2018,P84611,"DR CHIU, KOH AND GAN",357,886.72,6213,57.46016417
01/02/2018,P84611,"DR CHIU, KOH AND GAN",269,676.39,6071,44.30901005
01/03/2018,P84611,"DR CHIU, KOH AND GAN",278,698.47,6080,45.72368421
01/04/2018,P84611,"DR CHIU, KOH AND GAN",222,632.05,6096,36.41732283
01/05/2018,P84611,"DR CHIU, KOH AND GAN",179,716.18,6070,29.4892916
01/06/2018,P84611,"DR CHIU, KOH AND GAN",254,857.08,6052,41.96959683
01/07/2018,P84611,"DR CHIU, KOH AND GAN",186,538.36,6058,30.70320238
01/08/2018,P84611,"DR CHIU, KOH AND GAN",205,626.81,6048,33.89550265
01/09/2018,P84611,"DR CHIU, KOH AND GAN",265,775.23,6058,43.74380984
01/10/2018,P84611,"DR CHIU, KOH AND GAN",274,820.43,6125,44.73469388
01/11/2018,P84611,"DR CHIU, KOH AND GAN",276,775.41,6283,43.92805984
01/12/2018,P84611,"DR CHIU, KOH AND GAN",261,709.05,6301,41.42199651
01/01/2019,P84611,"DR CHIU, KOH AND GAN",345,1057.46,6343,54.39066688
01/02/2019,P84611,"DR CHIU, KOH AND GAN",234,684.45,6325,36.99604743
01/03/2019,P84611,"DR CHIU, KOH AND GAN",255,901.87,6331,40.27799716
01/04/2019,P84611,"DR CHIU, KOH AND GAN",197,812.06,6333,31.10690036
01/05/2019,P84611,"DR CHIU, KOH AND GAN",253,1387.48,6327,39.98735578
01/06/2019,P84611,"DR CHIU, KOH AND GAN",232,1023.84,6339,36.59883262
01/07/2019,P84611,"DR CHIU, KOH AND GAN",257,762.11,6340,40.5362776
01/08/2019,P84611,"DR CHIU, KOH AND GAN",157,1326.97,6348,24.73219912
01/09/2019,P84611,"DR CHIU, KOH AND GAN",231,1058.78,6353,36.36077444
01/10/2014,P84037,DR CUNNINGHAM & PARTNERS,297,1153.51,6825,43.51648352
01/11/2014,P84037,DR CUNNINGHAM & PARTNERS,266,1054.96,6825,38.97435897
01/12/2014,P84037,DR CUNNINGHAM & PARTNERS,408,1667.51,6825,59.78021978
01/01/2015,P84037,DR CUNNINGHAM & PARTNERS,364,1519.57,6913,52.65441921
01/02/2015,P84037,DR CUNNINGHAM & PARTNERS,289,1383.02,6913,41.80529437
01/03/2015,P84037,DR CUNNINGHAM & PARTNERS,318,1546.05,6913,46.00028931
01/04/2015,P84037,DR CUNNINGHAM & PARTNERS,289,1458.34,6908,41.83555298
01/05/2015,P84037,DR CUNNINGHAM & PARTNERS,244,1254.46,6908,35.32136653
01/06/2015,P84037,DR CUNNINGHAM & PARTNERS,290,1705.59,6908,41.98031268
01/07/2015,P84037,DR CUNNINGHAM & PARTNERS,300,1521.91,6755,44.411547
01/08/2015,P84037,DR CUNNINGHAM & PARTNERS,200,829.88,6755,29.607698
01/09/2015,P84037,DR CUNNINGHAM & PARTNERS,280,1108.27,6755,41.4507772
01/10/2015,P84037,DR CUNNINGHAM & PARTNERS,296,1478.92,6824,43.37631887
01/11/2015,P84037,DR CUNNINGHAM & PARTNERS,274,1095.33,6824,40.15240328
01/12/2015,P84037,DR CUNNINGHAM & PARTNERS,329,1560.69,6824,48.21219226
01/01/2016,P84037,DR CUNNINGHAM & PARTNERS,307,1203.52,6867,44.70656764
01/02/2016,P84037,DR CUNNINGHAM & PARTNERS,302,843.08,6867,43.97844765
01/03/2016,P84037,DR CUNNINGHAM & PARTNERS,373,2361.22,6867,54.31775157
01/04/2016,P84037,DR CUNNINGHAM & PARTNERS,284,1343.07,6839,41.52653897
01/05/2016,P84037,DR CUNNINGHAM & PARTNERS,248,1880.84,6839,36.26261149
01/06/2016,P84037,DR CUNNINGHAM & PARTNERS,240,2356.93,6839,35.09284983
01/07/2016,P84037,DR CUNNINGHAM & PARTNERS,234,1049.71,6840,34.21052632
01/08/2016,P84037,DR CUNNINGHAM & PARTNERS,219,1254.17,6840,32.01754386
01/09/2016,P84037,DR CUNNINGHAM & PARTNERS,255,1345.79,6840,37.28070175
01/10/2016,P84037,DR CUNNINGHAM & PARTNERS,246,1137.35,6848,35.9228972
01/11/2016,P84037,DR CUNNINGHAM & PARTNERS,299,1317.7,6848,43.66238318
01/12/2016,P84037,DR CUNNINGHAM & PARTNERS,382,1626.52,6848,55.78271028
01/01/2017,P84037,DR CUNNINGHAM & PARTNERS,306,1160.18,6771,45.19273372
01/02/2017,P84037,DR CUNNINGHAM & PARTNERS,270,1109.02,6771,39.87594152
01/03/2017,P84037,DR CUNNINGHAM & PARTNERS,293,1363.24,6771,43.27278098
01/04/2017,P84037,DR CUNNINGHAM & PARTNERS,222,1562.67,6655,33.35837716
01/05/2017,P84037,DR CUNNINGHAM & PARTNERS,232,1338.95,6629,34.99773722
01/06/2017,P84037,DR CUNNINGHAM & PARTNERS,261,1389.33,6597,39.56343793
01/07/2017,P84037,DR CUNNINGHAM & PARTNERS,232,1391.83,6654,34.86624587
01/08/2017,P84037,DR CUNNINGHAM & PARTNERS,248,1109.9,6615,37.49055178
01/09/2017,P84037,DR CUNNINGHAM & PARTNERS,219,912.39,6611,33.12660717
01/10/2017,P84037,DR CUNNINGHAM & PARTNERS,292,1520.24,6710,43.5171386
01/11/2017,P84037,DR CUNNINGHAM & PARTNERS,303,1257.49,6702,45.21038496
01/12/2017,P84037,DR CUNNINGHAM & PARTNERS,262,1113.98,6800,38.52941176
01/01/2018,P84037,DR CUNNINGHAM & PARTNERS,346,1121.52,6800,50.88235294
01/02/2018,P84037,DR CUNNINGHAM & PARTNERS,290,1093.51,6821,42.51576015
01/03/2018,P84037,DR CUNNINGHAM & PARTNERS,294,1380.79,6817,43.12747543
01/04/2018,P84037,DR CUNNINGHAM & PARTNERS,258,1049.14,6813,37.86878027
01/05/2018,P84037,DR CUNNINGHAM & PARTNERS,269,1029.13,6817,39.4601731
01/06/2018,P84037,DR CUNNINGHAM & PARTNERS,224,1267.39,6848,32.71028037
01/07/2018,P84037,DR CUNNINGHAM & PARTNERS,224,1077.9,6821,32.83975957
01/08/2018,P84037,DR CUNNINGHAM & PARTNERS,190,1625.45,6793,27.96996909
01/09/2018,P84037,DR CUNNINGHAM & PARTNERS,258,992.13,6782,38.04187555
01/10/2018,P84037,DR CUNNINGHAM & PARTNERS,247,1148.38,6803,36.30751139
01/11/2018,P84037,DR CUNNINGHAM & PARTNERS,278,1688.11,6920,40.1734104
01/12/2018,P84037,DR CUNNINGHAM & PARTNERS,247,925.29,6933,35.62671282
01/01/2019,P84037,DR CUNNINGHAM & PARTNERS,287,1308.65,6940,41.35446686
01/02/2019,P84037,DR CUNNINGHAM & PARTNERS,235,1058.53,6920,33.95953757
01/03/2019,P84037,DR CUNNINGHAM & PARTNERS,233,663.95,6897,33.78280412
01/04/2019,P84037,DR CUNNINGHAM & PARTNERS,221,1000.45,6909,31.98726299
01/05/2019,P84037,DR CUNNINGHAM & PARTNERS,236,2405.49,6901,34.19794233
01/06/2019,P84037,DR CUNNINGHAM & PARTNERS,236,913.46,7029,33.5751885
01/07/2019,P84037,DR CUNNINGHAM & PARTNERS,239,1599.25,7096,33.68094701
01/08/2019,P84037,DR CUNNINGHAM & PARTNERS,234,1391.59,7060,33.14447592
01/09/2019,P84037,DR CUNNINGHAM & PARTNERS,207,1724.93,7055,29.34089298
01/10/2014,P84659,DR HUSSAIN'S PRACTICE,84,220.37,0,#DIV/0!
01/10/2014,P84637,DR KHAN'S PRACTICE,146,647.44,2547,57.32234001
01/11/2014,P84637,DR KHAN'S PRACTICE,161,562.33,2547,63.21162152
01/12/2014,P84637,DR KHAN'S PRACTICE,182,606.32,2547,71.45661563
01/01/2015,P84637,DR KHAN'S PRACTICE,150,489.13,2559,58.61664713
01/02/2015,P84637,DR KHAN'S PRACTICE,135,671.51,2559,52.75498242
01/03/2015,P84637,DR KHAN'S PRACTICE,171,700.53,2559,66.82297773
01/04/2015,P84637,DR KHAN'S PRACTICE,128,615.94,2599,49.24971143
01/05/2015,P84637,DR KHAN'S PRACTICE,131,950.38,2599,50.40400154
01/06/2015,P84637,DR KHAN'S PRACTICE,116,587.53,2599,44.63255098
01/07/2015,P84637,DR KHAN'S PRACTICE,129,934.01,2608,49.46319018
01/08/2015,P84637,DR KHAN'S PRACTICE,126,403.3,2608,48.31288344
01/09/2015,P84637,DR KHAN'S PRACTICE,149,1121.97,2608,57.13190184
01/10/2015,P84637,DR KHAN'S PRACTICE,159,743.25,2614,60.82631982
01/11/2015,P84637,DR KHAN'S PRACTICE,146,782.22,2614,55.8530987
01/12/2015,P84637,DR KHAN'S PRACTICE,157,872.43,2614,60.06120888
01/01/2016,P84637,DR KHAN'S PRACTICE,166,814.67,2603,63.77257011
01/02/2016,P84637,DR KHAN'S PRACTICE,145,871.42,2603,55.70495582
01/03/2016,P84637,DR KHAN'S PRACTICE,173,992.37,2603,66.46177488
01/04/2016,P84637,DR KHAN'S PRACTICE,148,796.84,2627,56.33802817
01/05/2016,P84637,DR KHAN'S PRACTICE,115,606.6,2627,43.77617054
01/06/2016,P84637,DR KHAN'S PRACTICE,154,792.55,2627,58.62200228
01/07/2016,P84637,DR KHAN'S PRACTICE,130,755.78,2655,48.96421846
01/08/2016,P84637,DR KHAN'S PRACTICE,122,860.52,2655,45.95103578
01/09/2016,P84637,DR KHAN'S PRACTICE,135,960.13,2655,50.84745763
01/10/2016,P84637,DR KHAN'S PRACTICE,159,759.93,2655,59.88700565
01/11/2016,P84637,DR KHAN'S PRACTICE,174,872,2655,65.53672316
01/12/2016,P84637,DR KHAN'S PRACTICE,175,801.98,2655,65.913371
01/01/2017,P84637,DR KHAN'S PRACTICE,168,856,2658,63.20541761
01/02/2017,P84637,DR KHAN'S PRACTICE,147,809.21,2658,55.30474041
01/03/2017,P84637,DR KHAN'S PRACTICE,168,906.36,2658,63.20541761
01/04/2017,P84637,DR KHAN'S PRACTICE,108,538.51,2677,40.34366829
01/05/2017,P84637,DR KHAN'S PRACTICE,149,915.57,2689,55.41093343
01/06/2017,P84637,DR KHAN'S PRACTICE,133,937.41,2682,49.58985831
01/07/2017,P84637,DR KHAN'S PRACTICE,120,968.47,2672,44.91017964
01/08/2017,P84637,DR KHAN'S PRACTICE,135,1142.45,2681,50.35434539
01/09/2017,P84637,DR KHAN'S PRACTICE,134,779.02,2678,50.0373413
01/10/2017,P84637,DR KHAN'S PRACTICE,162,479.35,2686,60.31273269
01/11/2017,P84637,DR KHAN'S PRACTICE,166,1034.21,2685,61.82495345
01/12/2017,P84637,DR KHAN'S PRACTICE,168,553.87,2682,62.63982103
01/01/2018,P84637,DR KHAN'S PRACTICE,185,776.89,2685,68.90130354
01/02/2018,P84637,DR KHAN'S PRACTICE,130,520.2,2690,48.32713755
01/03/2018,P84637,DR KHAN'S PRACTICE,139,479.59,2703,51.42434332
01/04/2018,P84637,DR KHAN'S PRACTICE,113,860.67,2708,41.7282127
01/05/2018,P84637,DR KHAN'S PRACTICE,129,761.35,2714,47.53131909
01/06/2018,P84637,DR KHAN'S PRACTICE,134,717.42,2721,49.24660051
01/07/2018,P84637,DR KHAN'S PRACTICE,128,402.03,2727,46.93802714
01/08/2018,P84637,DR KHAN'S PRACTICE,117,905.13,2732,42.82576867
01/09/2018,P84637,DR KHAN'S PRACTICE,129,410.21,2746,46.9774217
01/10/2018,P84637,DR KHAN'S PRACTICE,155,550.32,2787,55.61535701
01/11/2018,P84637,DR KHAN'S PRACTICE,151,653.34,2793,54.06373076
01/12/2018,P84637,DR KHAN'S PRACTICE,154,454.37,2789,55.21692363
01/01/2019,P84637,DR KHAN'S PRACTICE,166,489.89,2803,59.22226186
01/02/2019,P84637,DR KHAN'S PRACTICE,159,505.49,2796,56.86695279
01/03/2019,P84637,DR KHAN'S PRACTICE,137,388.14,2798,48.96354539
01/04/2019,P84637,DR KHAN'S PRACTICE,138,423,2801,49.26811853
01/05/2019,P84637,DR KHAN'S PRACTICE,157,653.49,2803,56.01141634
01/06/2019,P84637,DR KHAN'S PRACTICE,137,439.39,2802,48.89364739
01/07/2019,P84637,DR KHAN'S PRACTICE,141,438.69,2801,50.33916458
01/08/2019,P84637,DR KHAN'S PRACTICE,116,572.1,2817,41.17855875
01/09/2019,P84637,DR KHAN'S PRACTICE,144,572.21,2814,51.17270789
01/10/2014,P84627,DR TIWARI'S PRACTICE,94,324.26,1825,51.50684932
01/11/2014,P84627,DR TIWARI'S PRACTICE,88,269.3,1825,48.21917808
01/12/2014,P84627,DR TIWARI'S PRACTICE,132,373.99,1825,72.32876712
01/01/2015,P84627,DR TIWARI'S PRACTICE,102,401.17,1862,54.77980666
01/02/2015,P84627,DR TIWARI'S PRACTICE,103,635.57,1862,55.31686359
01/03/2015,P84627,DR TIWARI'S PRACTICE,6,15.29,1862,3.222341568
01/04/2015,P84627,DR TIWARI'S PRACTICE,1,3.12,678,1.474926254
01/05/2015,P84627,DR TIWARI'S PRACTICE,0,0,678,0
01/06/2015,P84627,DR TIWARI'S PRACTICE,4,78.92,678,5.899705015
01/07/2015,P84627,DR TIWARI'S PRACTICE,0,0,444,0
01/08/2015,P84627,DR TIWARI'S PRACTICE,0,0,444,0
01/09/2015,P84627,DR TIWARI'S PRACTICE,0,0,444,0
01/10/2015,P84627,DR TIWARI'S PRACTICE,0,0,374,0
01/11/2015,P84627,DR TIWARI'S PRACTICE,0,0,374,0
01/12/2015,P84627,DR TIWARI'S PRACTICE,0,0,374,0
01/10/2014,P84047,DROYLSDEN RD FAMILY PRACTICE,329,1731.89,4885,67.34902764
01/11/2014,P84047,DROYLSDEN RD FAMILY PRACTICE,323,2377.12,4885,66.12077789
01/12/2014,P84047,DROYLSDEN RD FAMILY PRACTICE,450,1913.34,4885,92.11873081
01/01/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,348,2678.57,4853,71.70822172
01/02/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,308,1655.98,4853,63.46589738
01/03/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,363,1598.96,4853,74.79909334
01/04/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,305,1162.96,4788,63.70091896
01/05/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,320,1233.07,4788,66.83375104
01/06/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,283,1048.33,4788,59.10609858
01/07/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,318,1263.91,4738,67.11692697
01/08/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,257,995.19,4738,54.24229633
01/09/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,311,1195.46,4738,65.63951034
01/10/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,334,1151.06,4729,70.62803975
01/11/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,316,1101.78,4729,66.82173821
01/12/2015,P84047,DROYLSDEN RD FAMILY PRACTICE,382,1201.86,4729,80.7781772
01/01/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,321,1010.41,4711,68.13839949
01/02/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,308,997.05,4711,65.37890045
01/03/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,321,2820.69,4711,68.13839949
01/04/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,317,2061.33,4689,67.60503306
01/05/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,292,1066.5,4689,62.27340584
01/06/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,284,849.61,4689,60.56728514
01/07/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,270,1087.8,4641,58.177117
01/08/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,286,883.15,4641,61.62464986
01/09/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,318,1297.56,4641,68.51971558
01/10/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,303,969.21,4641,65.28765352
01/11/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,306,995.79,4641,65.93406593
01/12/2016,P84047,DROYLSDEN RD FAMILY PRACTICE,330,1156.95,4641,71.10536522
01/01/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,433,1455.85,4505,96.1154273
01/02/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,271,1290.18,4505,60.15538291
01/03/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,305,1262.51,4505,67.70255272
01/04/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,291,982.13,4443,65.49628629
01/05/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,202,1126.68,4438,45.5159982
01/06/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,100,645.15,4427,22.58866049
01/07/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,135,642.41,4405,30.64699205
01/08/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,228,1180.49,4387,51.97173467
01/09/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,276,1396.31,4365,63.23024055
01/10/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,317,1477.62,4415,71.8006795
01/11/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,299,1401.06,4413,67.75436211
01/12/2017,P84047,DROYLSDEN RD FAMILY PRACTICE,306,1600.67,4416,69.29347826
01/01/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,354,1584.8,4405,80.36322361
01/02/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,308,1625.02,4393,70.11154109
01/03/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,312,1553.54,4376,71.29798903
01/04/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,285,1759.15,4364,65.30705775
01/05/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,295,1340.13,4358,67.69160165
01/06/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,270,1275.16,4389,61.51742994
01/07/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,276,1266.68,4405,62.65607264
01/08/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,234,1481.11,4416,52.98913043
01/09/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,298,1449.83,4415,67.49716874
01/10/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,319,1390.28,4400,72.5
01/11/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,307,1477.79,4393,69.88390621
01/12/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,330,1262.2,4402,74.96592458
01/01/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,347,1314.05,4387,79.09733303
01/02/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,291,1184.83,4382,66.40803286
01/03/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,279,1544.82,4380,63.69863014
01/04/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,257,1303.68,4390,58.54214123
01/05/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,253,1193.53,4386,57.68353853
01/06/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,223,1457.06,4387,50.83200365
01/07/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,241,1446.96,4377,55.06054375
01/08/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,254,1762.6,4362,58.23016965
01/09/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,210,1451.89,4337,48.42056721
01/10/2014,P84032,DRS HANIF & BANNURU,356,1308.33,6462,55.091303
01/11/2014,P84032,DRS HANIF & BANNURU,368,1545.86,6462,56.94831322
01/12/2014,P84032,DRS HANIF & BANNURU,438,3810.84,6462,67.78087279
01/01/2015,P84032,DRS HANIF & BANNURU,492,2077.08,6482,75.90249923
01/02/2015,P84032,DRS HANIF & BANNURU,360,1728.45,6482,55.53841407
01/03/2015,P84032,DRS HANIF & BANNURU,457,2085.32,6482,70.50293119
01/04/2015,P84032,DRS HANIF & BANNURU,362,3836.86,6466,55.98515311
01/05/2015,P84032,DRS HANIF & BANNURU,318,1525.11,6466,49.18032787
01/06/2015,P84032,DRS HANIF & BANNURU,358,1695.24,6466,55.36653263
01/07/2015,P84032,DRS HANIF & BANNURU,348,1795.12,6483,53.67885238
01/08/2015,P84032,DRS HANIF & BANNURU,282,1694.4,6483,43.49838038
01/09/2015,P84032,DRS HANIF & BANNURU,351,1933.73,6483,54.14160111
01/10/2015,P84032,DRS HANIF & BANNURU,369,1736.14,6525,56.55172414
01/11/2015,P84032,DRS HANIF & BANNURU,375,1687.99,6525,57.47126437
01/12/2015,P84032,DRS HANIF & BANNURU,433,3789.24,6525,66.36015326
01/01/2016,P84032,DRS HANIF & BANNURU,479,1828.58,6545,73.18563789
01/02/2016,P84032,DRS HANIF & BANNURU,409,1997.92,6545,62.49045073
01/03/2016,P84032,DRS HANIF & BANNURU,443,1790.48,6545,67.68525592
01/04/2016,P84032,DRS HANIF & BANNURU,393,1710.21,6506,60.40577928
01/05/2016,P84032,DRS HANIF & BANNURU,331,1558.02,6506,50.87611436
01/06/2016,P84032,DRS HANIF & BANNURU,302,3230.01,6506,46.41869044
01/07/2016,P84032,DRS HANIF & BANNURU,320,1462.63,6498,49.24592182
01/08/2016,P84032,DRS HANIF & BANNURU,266,1212.29,6498,40.93567251
01/09/2016,P84032,DRS HANIF & BANNURU,320,1527.87,6498,49.24592182
01/10/2016,P84032,DRS HANIF & BANNURU,323,3165.8,6494,49.7382199
01/11/2016,P84032,DRS HANIF & BANNURU,390,2302.22,6494,60.05543579
01/12/2016,P84032,DRS HANIF & BANNURU,398,1489.4,6494,61.28734216
01/01/2017,P84032,DRS HANIF & BANNURU,381,5255.02,6440,59.16149068
01/02/2017,P84032,DRS HANIF & BANNURU,322,2063.14,6440,50
01/03/2017,P84032,DRS HANIF & BANNURU,316,1542.62,6440,49.06832298
01/04/2017,P84032,DRS HANIF & BANNURU,246,1779.47,6429,38.26411573
01/05/2017,P84032,DRS HANIF & BANNURU,299,1328.58,6415,46.60950896
01/06/2017,P84032,DRS HANIF & BANNURU,265,1104.96,6429,41.21947426
01/07/2017,P84032,DRS HANIF & BANNURU,245,3144.32,6419,38.16793893
01/08/2017,P84032,DRS HANIF & BANNURU,251,2594.7,6407,39.17590136
01/09/2017,P84032,DRS HANIF & BANNURU,312,1256.19,6408,48.68913858
01/10/2017,P84032,DRS HANIF & BANNURU,336,1326.24,6403,52.47540216
01/11/2017,P84032,DRS HANIF & BANNURU,335,2492.9,6380,52.50783699
01/12/2017,P84032,DRS HANIF & BANNURU,305,1429.09,6389,47.7383002
01/01/2018,P84032,DRS HANIF & BANNURU,423,1546.14,6359,66.51989306
01/02/2018,P84032,DRS HANIF & BANNURU,321,1754.74,6347,50.57507484
01/03/2018,P84032,DRS HANIF & BANNURU,348,1396.02,6359,54.72558578
01/04/2018,P84032,DRS HANIF & BANNURU,244,1543.13,6353,38.40705179
01/05/2018,P84032,DRS HANIF & BANNURU,276,1344.66,6323,43.65016606
01/06/2018,P84032,DRS HANIF & BANNURU,253,1170.28,6307,40.11415887
01/07/2018,P84032,DRS HANIF & BANNURU,244,2731.65,6312,38.65652725
01/08/2018,P84032,DRS HANIF & BANNURU,254,1784.89,6299,40.32386093
01/09/2018,P84032,DRS HANIF & BANNURU,228,713.24,6293,36.23073256
01/10/2018,P84032,DRS HANIF & BANNURU,298,1568.5,6281,47.44467441
01/11/2018,P84032,DRS HANIF & BANNURU,283,1069.48,6264,45.17879949
01/12/2018,P84032,DRS HANIF & BANNURU,290,883.01,6272,46.2372449
01/01/2019,P84032,DRS HANIF & BANNURU,379,1206.35,6269,60.45621311
01/02/2019,P84032,DRS HANIF & BANNURU,344,1143.91,6301,54.59450881
01/03/2019,P84032,DRS HANIF & BANNURU,331,1533.25,6307,52.48136991
01/04/2019,P84032,DRS HANIF & BANNURU,270,900.81,6342,42.57332072
01/05/2019,P84032,DRS HANIF & BANNURU,249,1953.48,6351,39.20642419
01/06/2019,P84032,DRS HANIF & BANNURU,265,1278.57,6374,41.57514904
01/07/2019,P84032,DRS HANIF & BANNURU,279,1073.91,6363,43.84724187
01/08/2019,P84032,DRS HANIF & BANNURU,267,1328.17,6358,41.99433784
01/09/2019,P84032,DRS HANIF & BANNURU,285,1155.97,6346,44.91017964
01/10/2014,P84051,EASTLANDS MEDICAL CENTRE,318,1543.05,5320,59.77443609
01/11/2014,P84051,EASTLANDS MEDICAL CENTRE,309,1347.49,5320,58.08270677
01/12/2014,P84051,EASTLANDS MEDICAL CENTRE,396,1754.36,5320,74.43609023
01/01/2015,P84051,EASTLANDS MEDICAL CENTRE,396,1970.76,5288,74.88653555
01/02/2015,P84051,EASTLANDS MEDICAL CENTRE,294,1695.48,5288,55.59757943
01/03/2015,P84051,EASTLANDS MEDICAL CENTRE,373,1796.46,5288,70.53706505
01/04/2015,P84051,EASTLANDS MEDICAL CENTRE,277,1449.58,5315,52.11665099
01/05/2015,P84051,EASTLANDS MEDICAL CENTRE,327,1518.29,5315,61.52398871
01/06/2015,P84051,EASTLANDS MEDICAL CENTRE,309,1437.23,5315,58.13734713
01/07/2015,P84051,EASTLANDS MEDICAL CENTRE,260,1273.32,5360,48.50746269
01/08/2015,P84051,EASTLANDS MEDICAL CENTRE,246,1150.38,5360,45.89552239
01/09/2015,P84051,EASTLANDS MEDICAL CENTRE,268,1193.91,5360,50
01/10/2015,P84051,EASTLANDS MEDICAL CENTRE,264,1037.9,5356,49.29051531
01/11/2015,P84051,EASTLANDS MEDICAL CENTRE,321,1419.82,5356,59.93278566
01/12/2015,P84051,EASTLANDS MEDICAL CENTRE,311,1254.89,5356,58.06572069
01/01/2016,P84051,EASTLANDS MEDICAL CENTRE,268,1019.1,5375,49.86046512
01/02/2016,P84051,EASTLANDS MEDICAL CENTRE,286,1355.25,5375,53.20930233
01/03/2016,P84051,EASTLANDS MEDICAL CENTRE,318,1300.18,5375,59.1627907
01/04/2016,P84051,EASTLANDS MEDICAL CENTRE,280,1213.8,5343,52.40501591
01/05/2016,P84051,EASTLANDS MEDICAL CENTRE,259,1177.31,5343,48.47463972
01/06/2016,P84051,EASTLANDS MEDICAL CENTRE,256,944.59,5343,47.9131574
01/07/2016,P84051,EASTLANDS MEDICAL CENTRE,250,1240.83,5365,46.59832246
01/08/2016,P84051,EASTLANDS MEDICAL CENTRE,233,1019.47,5365,43.42963653
01/09/2016,P84051,EASTLANDS MEDICAL CENTRE,259,1043.84,5365,48.27586207
01/10/2016,P84051,EASTLANDS MEDICAL CENTRE,289,1420.73,5374,53.77744697
01/11/2016,P84051,EASTLANDS MEDICAL CENTRE,300,2202.02,5374,55.82433941
01/12/2016,P84051,EASTLANDS MEDICAL CENTRE,285,1625.65,5374,53.03312244
01/01/2017,P84051,EASTLANDS MEDICAL CENTRE,331,1238.01,5391,61.39862734
01/02/2017,P84051,EASTLANDS MEDICAL CENTRE,300,1636.97,5391,55.64830273
01/03/2017,P84051,EASTLANDS MEDICAL CENTRE,298,1371.78,5391,55.27731404
01/04/2017,P84051,EASTLANDS MEDICAL CENTRE,206,1048.19,5410,38.07763401
